https://launchpad.net/ihris-common/3.1/3.1.2/+download/ihris-common-3_1_2.tar.bz2	3bbb721ac17192170495476b3d1af52f ihris-common-3_1_2.tar.bz2
https://launchpad.net/ihris-common/3.1/3.1.4/+download/ihris-common-3_1_4.tar.bz2	0819e573af8102c75b57e8367c7da2a6 ihris-common-3_1_4.tar.bz2
https://launchpad.net/ihris-common/3.1/3.1.4/+download/ihris-common-full-3_1_4.tar.bz2	a47c8f513600e701ae8797be7771b07b ihris-common-full-3_1_4.tar.bz2
https://launchpad.net/ihris-common/3.1/3.1.3/+download/ihris-common-3_1_3.tar.bz2	47179133b594d6ba3bb51026bd5b5ab9 ihris-common-3_1_3.tar.bz2
https://launchpad.net/ihris-common/4.0/4.0.0/+download/ihris-common-full-4_0_0.tar.bz2	921363169a9304012165f9a17928b5b9 ihris-common-full-4_0_0.tar.bz2
https://launchpad.net/ihris-common/3.1/3.1.3/+download/ihris-common-full-3_1_3.tar.bz2	4127b99ed37b2262bd67177d2fdc5d24 ihris-common-full-3_1_3.tar.bz2
https://launchpad.net/ihris-common/4.0/4.0.0/+download/README_4_0_0.txt	9eaa07e7d2473c61f27c5d89016ba157 README_4_0_0.txt
https://launchpad.net/ihris-common/4.0/4.0.0/+download/ihris-common-4_0_0.tar.bz2	1682711d8a2b9ad72fafccd3747bd475 ihris-common-4_0_0.tar.bz2
https://launchpad.net/ihris-common/4.0/4.0.11/+download/ihris-common-4.0.11.tar.bz2	2bbb3c38202bcac513510f23c594d835 ihris-common-4.0.11.tar.bz2
https://launchpad.net/ihris-common/4.0/4.0.10/+download/ihris-common-4.0.10.tar.bz2	6af35fcb8cb49ffae87a540d4117f160 ihris-common-4.0.10.tar.bz2
https://launchpad.net/ihris-common/4.0/4.0.12/+download/ihris-common-4.0.12.tar.bz2	80ae642ae7c9f273327fd99be8dff6e5 ihris-common-4.0.12.tar.bz2
https://launchpad.net/ihris-common/4.0/4.0.11/+download/ihris-common-full-4.0.11.tar.bz2	6e27bc85ed6117e0aabd4dabfa6b12e6 ihris-common-full-4.0.11.tar.bz2
https://launchpad.net/ihris-common/4.0/4.0.1/+download/ihris-common-4_0_1.tar.bz2	890b6ff764a3877284fe31b076fa8180 ihris-common-4_0_1.tar.bz2
https://launchpad.net/ihris-common/4.0/4.0.14/+download/ihris-common-4.0.14.tar.bz2	6c21af3ba0afdce3d6d5caf4d53fa91e ihris-common-4.0.14.tar.bz2
https://launchpad.net/ihris-common/4.0/4.0.1/+download/ihris-common-full-4_0_1.tar.bz2	70a3512c9f2b00d6ea183af970ed5d04 ihris-common-full-4_0_1.tar.bz2
https://launchpad.net/ihris-common/4.0/4.0.14/+download/ihris-common-full-4.0.14.tar.bz2	94203cfa8f48d6a10ef89b9e47eb0cba ihris-common-full-4.0.14.tar.bz2
